tmdbId,tmdb_status,tmdb_title,original_title,director,tmdb_genres,release_date,runtime,original_language,tmdb_rating,tmdb_vote_count,popularity,overview
466986,not_found,,,,,,,,,,,
472424,ok,Gaga: Five Foot Two,Gaga: Five Foot Two,Chris Moukarbel,Music | Documentary,2017-09-21,101.0,en,7.433,602.0,1.7082,"Follow pop provocateur Lady Gaga as she releases a new album, preps for her Super Bowl halftime show, and confronts physical and emotional struggles."
298718,ok,Dane Cook: Troublemaker,Dane Cook: Troublemaker,Dane Cook,Comedy,2014-10-17,78.0,en,7.0,5.0,0.6402,"Comedian Dane Cook knows how to stir it up with his patented brand of observational humor, skewering aspects of modern life, from our hidden Internet selves to gender taboos and everything in between, in this exclusive comedy event."
431530,ok,A Bad Moms Christmas,A Bad Moms Christmas,Scott Moore | Jon Lucas,Comedy,2017-08-04,104.0,en,6.323,2221.0,7.1589,"Amy, Kiki and Carla – three under-appreciated and over-burdened women – rebel against the challenges and expectations of the Super Bowl for mothers: Christmas. And if creating a more perfect holiday for their families wasn’t hard enough, they have to do all of that while hosting and entertaining their own mothers."
469019,ok,Jim & Andy: The Great Beyond,Jim & Andy: The Great Beyond,Chris Smith,Documentary | Drama | Comedy,2017-09-05,93.0,en,7.454,743.0,2.4088,Offbeat documentarian Chris Smith provides a behind-the-scenes look at how Jim Carrey adopted the persona of idiosyncratic comedian Andy Kaufman on the set of Man on the Moon.
470616,ok,Lynne Koplitz: Hormonal Beast,Lynne Koplitz: Hormonal Beast,Marcus Raboy,Comedy,2017-08-22,51.0,en,5.433,15.0,0.8094,"Unabashed comedian Lynne Koplitz offers a woman's take on being crazy, the benefits of childlessness and the three things all men really want."
490928,ok,Craig Ferguson: Tickle Fight,Craig Ferguson: Tickle Fight,Jay Chapman,Comedy,2017-12-05,66.0,en,6.0,31.0,0.7417,"Cheeky comic Craig Ferguson keeps it casual as he discusses '70s porn, Japanese toilets and his mildly crime-filled days as a talk show host."
487156,ok,Judd Apatow: The Return,Judd Apatow: The Return,Marcus Raboy,Comedy,2017-12-12,69.0,en,6.264,89.0,0.9296,"Renowned producer, director and writer Judd Apatow makes his long-awaited return to stand-up comedy with this new special shot in Montreal."
488223,ok,Dave Chappelle: Equanimity,Dave Chappelle: Equanimity,Stan Lathan,Comedy,2017-12-31,64.0,en,7.504,261.0,1.5049,"Comedy legend Dave Chappelle returns to his roots with an all-new stand-up special filmed at the Warner Theatre in Washington, D.C."
494368,ok,Dave Chappelle: The Bird Revelation,Dave Chappelle: The Bird Revelation,Stan Lathan,Comedy,2017-12-31,49.0,en,7.479,211.0,1.5768,"Comedy juggernaut Dave Chappelle's fourth Netflix Special, taped on November 20th, 2017 at Los Angeles' Comedy Store."
497520,ok,Tom Segura: Disgraceful,Tom Segura: Disgraceful,Jay Karas,Comedy,2018-01-12,74.0,en,7.139,83.0,0.8306,"Tom Segura gives voice to the sordid thoughts you'd never say out loud, with blunt musings on porn, parking lot power struggles, parenthood and more."
433310,ok,When We First Met,When We First Met,Ari Sandel,Comedy | Romance | Fantasy,2018-02-08,97.0,en,6.559,2376.0,3.8845,"Using a magical photo booth that sends him back in time, Noah relives the night he met Avery over and over, trying to persuade her to fall for him."
502892,not_found,,,,,,,,,,,
11859,ok,Fair Game,Fair Game,Andrew Sipes,Action,1995-11-03,91.0,en,5.169,346.0,4.5811,"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her"
32872,ok,'Til There Was You,'Til There Was You,Scott Winant,Comedy | Romance,1997-05-30,113.0,en,4.014,37.0,1.7996,"Two strangers, whose paths are always crossing, finally meet when fate steps in. It took them twenty years to fall in love at first sight."
30500,ok,To Gillian on Her 37th Birthday,To Gillian on Her 37th Birthday,Michael Pressman,Drama | Romance,1996-10-25,93.0,en,5.493,57.0,2.0751,"David loves his wife, Gillian. Unfortunately, she died two years ago. David deals with his grief by continuing his romance with Gillian during walks with her ""ghost"" on the beach at night. While David lives in the past, other family problems crop up in the present in the real world...."
2142,ok,Cop Land,Cop Land,James Mangold,Crime | Drama | Thriller,1997-08-15,104.0,en,6.81,1840.0,5.377,"Freddy Heflin is the sheriff of a place everyone calls “Cop Land” — a small and seemingly peaceful town populated by the big city police officers he’s long admired. Yet something ugly is taking place behind the town’s peaceful facade. And when Freddy uncovers a massive, deadly conspiracy among these local residents, he is forced to take action and make a dangerous choice between protecting his idols and upholding the law."
38295,ok,She's So Lovely,She's So Lovely,Nick Cassavetes,Drama | Romance | Thriller,1997-08-29,100.0,en,5.9,129.0,3.8038,"After being released from a psychiatric institution, a man tries to redeem himself in the eyes of his now-ex wife from the events that led up to his incarceration."
9410,ok,Great Expectations,Great Expectations,Alfonso Cuarón,Comedy | Drama | Romance,1998-01-30,111.0,en,6.637,708.0,6.6995,"Loosely based on the Charles Dickens' classic novel, ""Great Expectations"" is a sensual tale of a young man's unforgettable passage into manhood, and the three individuals who will undeniably change his life forever. Through the surprising interactions of these vivid characters, ""Great Expectations"" takes a unique and contemporary look at life's great coincidences."
30265,ok,Chinese Box,Chinese Box,Wayne Wang,Drama | Romance,1997-11-14,99.0,en,5.8,57.0,2.9075,"The story of Hong Kong, from New Year's Day to June 30th, 1997, when the British left their colony and turned it over to the People's Republic of China."
37636,ok,High Art,High Art,Lisa Cholodenko,Drama | Romance,1998-06-12,101.0,en,6.197,152.0,3.6051,"When Syd, a young editor at an influential art magazine,  becomes involved with her neighbor, a drug-addicted lesbian photographer, both seek to exploit each other for their respective careers while slowly falling in love with each other."
396,ok,Who's Afraid of Virginia Woolf?,Who's Afraid of Virginia Woolf?,Mike Nichols,Drama,1966-06-22,131.0,en,7.688,930.0,4.7918,"A history professor and his wife entertain a young couple who are new to the university's faculty. As the drinks flow, secrets come to light, and the middle-aged couple unload onto their guests the full force of the bitterness, dysfunction, and animosity that defines their marriage."
10278,ok,Return to Paradise,Return to Paradise,Joseph Ruben,Drama | Thriller | Romance,1998-08-10,109.0,en,6.473,317.0,3.2959,"Lewis, Sheriff and Tony are three friends vacationing in Malaysia. Sheriff and Tony eventually leave to pursue careers in New York, but Lewis stays behind to work with orangutans. Two years later, Sheriff and Tony learn that, because of their past actions, Lewis has been arrested for drug possession. With Lewis facing a death sentence, the friends are left with a difficult decision: return to Malaysia and split Lewis' sentence, or let him die."
46889,ok,Living Out Loud,Living Out Loud,Richard LaGravenese,Comedy | Drama | Romance,1998-10-30,100.0,en,6.036,55.0,2.1709,"Judith Moore is suddenly single after discovering her husband of fifteen years, a successful doctor, has been having an affair with a younger woman. Judith stews, plans, plots and fantasizes, but she can't decide what to do with her life until she goes out to a night club to see singer Liz Bailey, who is full of advice on life and love. While out on the town, Judith is suddenly kissed by a total stranger, which opens her eyes to new possibilities... which is when she notices Pat, the elevator operator in her building."
18588,ok,52 Pick-Up,52 Pick-Up,John Frankenheimer,Crime | Thriller,1986-11-07,110.0,en,6.06,151.0,2.9158,"Harry Mitchell is a successful Los Angeles manufacturer whose wife is running for city council. His life is turned upside down when three blackmailers confront him with a videotape of him with his young mistress and demand $100,000. Fearing that the story will hurt his wife's political campaign if he goes to the police, Harry pretends that he will pay the men, but does not follow through."
31924,ok,The Morning After,The Morning After,Sidney Lumet,Thriller | Mystery | Romance | Crime,1986-12-25,102.0,en,5.959,141.0,2.8399,"Failed actress Alex Sternbergen wakes up hungover one morning in an apartment she does not recognize, unable to remember the previous evening -- and with a dead body in bed next to her. As she tries to piece together the events of the night, Alex cannot totally rely on friends or her estranged husband, Joaquin, for assistance. Only a single ally, loner ex-policeman Turner Kendall, can help her escape her predicament and find the true killer."
912,ok,The Thomas Crown Affair,The Thomas Crown Affair,Norman Jewison,Crime | Romance,1968-06-26,102.0,en,6.8,588.0,4.8984,"A debonair, adventuresome bank executive believes that he has pulled off the perfect multi-million dollar heist--until he must match wits with an insurance investigator who will do anything to get her man."
21719,ok,The Minus Man,The Minus Man,Hampton Fancher,Drama | Thriller,1999-09-24,111.0,en,5.5,107.0,2.2971,"When the quiet and amiable Vann Siegert drifts into town, no one suspects the evil that lies beneath the surface. Despite his easy charm, Vann is merely a reflection of what those he encounters want him to be. Soon, as locals start to disappear, it becomes clear that an eerie subtraction is at work in the sleepy hamlet."
42726,ok,A Man and a Woman,Un homme et une femme,Claude Lelouch,Drama | Romance,1966-05-27,102.0,fr,7.344,315.0,5.3603,"A man and a woman meet by accident on a Sunday evening at their childrens' boarding school. Slowly, they reveal themselves to each other, finding that they have something deeply in common."
31121,ok,Shampoo,Shampoo,Hal Ashby,Comedy | Drama,1975-02-11,110.0,en,6.041,246.0,3.3282,"On Election Day, 1968, irresponsible hairdresser and ladies' man George Roundy is too busy cutting hair and dealing with his girlfriends and mistress Felicia Karpf, whose husband Lester is having an affair with his ex-girlfriend Jackie."
36094,ok,Stanley & Iris,Stanley & Iris,Martin Ritt,Drama | Romance,1990-02-09,104.0,en,6.489,177.0,2.8112,"An illiterate cook at a company cafeteria tries for the attention of a newly widowed woman. As they get to know one another, she discovers his inability to read. When he is fired, she takes on trying to teach him to read in her kitchen each night."
22692,ok,A Star Is Born,A Star Is Born,William A. Wellman,Drama | Romance,1937-04-20,111.0,en,7.183,242.0,3.016,"Esther Blodgett is just another starry-eyed farm kid trying to break into the movies. Waitressing at a Hollywood party, she catches the eye of her idol Norman Maine, is sent for a screen test, and before long attains stardom as newly minted Vicki Lester. She and Norman marry, though his career soon dwindles to nothing due to his chronic alcoholism."
24735,ok,Agnes of God,Agnes of God,Norman Jewison,Drama | Mystery,1985-09-13,98.0,en,6.306,142.0,3.9735,"When a dead newborn is found, wrapped in bloody sheets, in the bedroom wastebasket of a young novice, psychiatrist Martha Livingston is called in to determine if the seemingly innocent novice, who knows nothing of sex or birth, is competent enough to stand trial for the murder of the baby."
25934,ok,"To Sir, with Love","To Sir, with Love",James Clavell,Drama,1967-06-14,105.0,en,7.458,354.0,6.4349,"A British Guianese engineer starts a job as a high school teacher in London’s East End, where his uninterested and delinquent pupils are in desperate need of attention and care."
31776,ok,Where the Money Is,Where the Money Is,Marek Kanievska,Comedy | Crime | Drama,2000-04-14,89.0,en,5.959,85.0,2.4505,"Henry Manning has come up with a new way to break out of prison: fake a stroke and get transferred to a nursing home. It's a perfect plan, except for one thing: the woman assigned to take care of him at the nursing home, Carol Ann McKay, has a plan of her own."
10242,ok,What Ever Happened to Baby Jane?,What Ever Happened to Baby Jane?,Robert Aldrich,Drama | Horror | Thriller,1962-10-31,135.0,en,7.893,1178.0,4.0297,A former vaudeville child star viciously torments her paraplegic sister in their decaying Hollywood mansion.
